"--- WISIPAY FINTECH - OFFICIAL ACCOUNT STATEMENT ---"
"ACCOUNT ID:","INCOME:INCOME:INCOME:INCOME"
"STATEMENT PERIOD:","2026-02-09 to 2026-02-09"
"GENERATED AT:","2026-02-09 02:40:16 (IST)"
"CURRENCY:","INR"
""
"=== PERIOD SUMMARY ==="
"Opening Balance:","₹ 760.38"
"Total Debits:","₹ 0.00"
"Total Credits:","₹ 0.00"
"Closing Balance:","₹ 760.38"
""
"--------------------------------------------------------------------------------"
"DATE","NARRATION","TRANSACTION ID","DEBIT","CREDIT","RUNNING BALANCE"
"2026-02-08 19:10:25","Payin Success: TX_025884_12","9170101e-8c44-4b4a-96f2-e73461666a09","₹ 0.00","₹ 8.54","₹ 481.15"
"2026-02-08 19:10:25","Payin Success: TX_025757_11","e2165731-0a08-49c6-92ee-e052fae96d05","₹ 0.00","₹ 8.52","₹ 472.61"
"2026-02-08 19:10:25","Payin Success: TX_025628_10","501b9b4e-42e7-413d-8497-61a269119714","₹ 0.00","₹ 8.50","₹ 464.09"
"2026-02-08 19:10:25","Payin Success: TX_025500_9","0e112e71-aea9-4a27-b66a-1326e41f1351","₹ 0.00","₹ 8.47","₹ 455.59"
"2026-02-08 19:10:25","Payin Success: TX_025373_8","82e538a1-13db-4c01-842b-fbeaa8ec1a2c","₹ 0.00","₹ 8.45","₹ 447.12"
"2026-02-08 19:10:25","Payin Success: TX_025243_7","6f67a1a6-5beb-48fd-93f1-52c9a0990732","₹ 0.00","₹ 8.43","₹ 438.67"
"2026-02-08 19:10:25","Payin Success: TX_025115_6","4e607764-1759-44b8-8f7d-a24bcbb2d071","₹ 0.00","₹ 8.40","₹ 430.24"
"2026-02-08 19:10:25","Payin Success: TX_024981_5","b341b2c0-a99c-4fd6-8d2b-99a4544c0249","₹ 0.00","₹ 8.38","₹ 421.84"
"2026-02-08 19:10:24","Payin Success: TX_024843_4","b1e6cae2-5ae8-4a3f-9b8d-d4ec8983095b","₹ 0.00","₹ 8.35","₹ 413.46"
"2026-02-08 19:10:24","Payin Success: TX_024706_3","207f8b0d-8165-4ca4-aca2-1c86b9d6c042","₹ 0.00","₹ 8.33","₹ 405.11"
"2026-02-08 19:10:24","Payin Success: TX_024565_2","d0258bb7-33fc-41f7-89d8-bea1112ae5af","₹ 0.00","₹ 8.31","₹ 396.78"
"2026-02-08 19:10:24","Payin Success: TX_024397_1","bc3f0951-c4a5-471e-88f9-70c2a38ca1c0","₹ 0.00","₹ 8.28","₹ 388.47"
"2026-02-08 19:09:10","Payin Success: TX_950891_15","ad643fc5-4b7e-471b-b363-04a41fbf2877","₹ 0.00","₹ 8.61","₹ 380.19"
"2026-02-08 19:09:10","Payin Success: TX_950768_14","f9a2a6fa-fbdd-4b3d-9c26-390b32e3b6b8","₹ 0.00","₹ 8.59","₹ 371.58"
"2026-02-08 19:09:10","Payin Success: TX_950649_13","4c7e3e58-0c8e-4aec-a845-6e6904799be5","₹ 0.00","₹ 8.57","₹ 362.99"
"2026-02-08 19:09:10","Payin Success: TX_950529_12","26576772-52e2-425a-b474-8794b2bf4476","₹ 0.00","₹ 8.54","₹ 354.42"
"2026-02-08 19:09:10","Payin Success: TX_950411_11","6ec5c345-cdfd-40da-81ac-d7870a035775","₹ 0.00","₹ 8.52","₹ 345.88"
"2026-02-08 19:09:10","Payin Success: TX_950293_10","1edb4a13-fa0b-4ff7-9d1e-95b5e6e8e468","₹ 0.00","₹ 8.50","₹ 337.36"
"2026-02-08 19:09:10","Payin Success: TX_950173_9","5eb247db-e36a-425c-bc2c-988210fa9267","₹ 0.00","₹ 8.47","₹ 328.86"
"2026-02-08 19:09:10","Payin Success: TX_950054_8","fb11727d-bf80-4619-82a6-dfa9d4c1b67c","₹ 0.00","₹ 8.45","₹ 320.39"
"2026-02-08 19:09:09","Payin Success: TX_949937_7","c34a2ee6-410d-438d-b32b-aa199cd5f760","₹ 0.00","₹ 8.43","₹ 311.94"
"2026-02-08 19:09:09","Payin Success: TX_949820_6","1ffd414a-8fb5-4db3-9fd4-d1bb9b997bf4","₹ 0.00","₹ 8.40","₹ 303.51"
"2026-02-08 19:09:09","Payin Success: TX_949696_5","f21d67be-f8ac-4d96-b3ab-6723eff76a4f","₹ 0.00","₹ 8.38","₹ 295.11"
"2026-02-08 19:09:09","Payin Success: TX_949564_4","3d8a2ec9-6d90-40dd-b9bd-58124f648816","₹ 0.00","₹ 8.35","₹ 286.73"
"2026-02-08 19:09:09","Payin Success: TX_949434_3","bcd82b4b-c243-47d4-ac0c-57100a6b8925","₹ 0.00","₹ 8.33","₹ 278.38"
"2026-02-08 19:09:09","Payin Success: TX_949303_2","2a77e526-1d3c-4365-97c4-a93263f54d5f","₹ 0.00","₹ 8.31","₹ 270.05"
"2026-02-08 19:09:09","Payin Success: TX_949149_1","2697f712-6954-42da-9441-6cfa0753e870","₹ 0.00","₹ 8.28","₹ 261.74"
"2026-02-08 19:06:11","Payin Success: TX_771211_15","7e0b8557-e03a-445e-bc69-ab3a4e384f0c","₹ 0.00","₹ 8.61","₹ 253.46"
"2026-02-08 19:06:11","Payin Success: TX_771184_14","bb53daf4-7914-4824-9def-512d38f03fcf","₹ 0.00","₹ 8.59","₹ 244.85"
"2026-02-08 19:06:11","Payin Success: TX_771156_13","93b5942e-8be6-4b1b-8b25-54d1902c2777","₹ 0.00","₹ 8.57","₹ 236.26"
"2026-02-08 19:06:11","Payin Success: TX_771126_12","b57d8dad-4a27-473b-9ceb-7fda7083b80e","₹ 0.00","₹ 8.54","₹ 227.69"
"2026-02-08 19:06:11","Payin Success: TX_771098_11","6588d12d-6296-47cb-bf2b-78caad33b040","₹ 0.00","₹ 8.52","₹ 219.15"
"2026-02-08 19:06:11","Payin Success: TX_771071_10","001827ae-7e16-4ca9-ab38-abab0fed6750","₹ 0.00","₹ 8.50","₹ 210.63"
"2026-02-08 19:06:11","Payin Success: TX_771040_9","8c791073-66aa-43f0-9bf2-9e3f9881f7cb","₹ 0.00","₹ 8.47","₹ 202.13"
"2026-02-08 19:06:11","Payin Success: TX_771016_8","d6157be7-258f-434c-8757-e1e79dc267cc","₹ 0.00","₹ 8.45","₹ 193.66"
"2026-02-08 19:06:11","Payin Success: TX_770989_7","767a0ac0-5055-4085-9ff5-c48c4e729863","₹ 0.00","₹ 8.43","₹ 185.21"
"2026-02-08 19:06:10","Payin Success: TX_770963_6","64733871-8b70-4d60-a503-9c6b8ec0a872","₹ 0.00","₹ 8.40","₹ 176.78"
"2026-02-08 19:06:10","Payin Success: TX_770928_5","cf7947fd-30ee-4d69-a513-8c844d08cfee","₹ 0.00","₹ 8.38","₹ 168.38"
"2026-02-08 19:06:10","Payin Success: TX_770896_4","b8f10f46-22da-4f5a-9275-34e88d7a00ec","₹ 0.00","₹ 8.35","₹ 160.00"
"2026-02-08 19:06:10","Payin Success: TX_770859_3","3a6f9048-e1f6-488c-9e01-c0b35dfc358d","₹ 0.00","₹ 8.33","₹ 151.65"
"2026-02-08 19:06:10","Payin Success: TX_770825_2","d56484c4-ceb4-4a09-9d0e-edba3eadfec7","₹ 0.00","₹ 8.31","₹ 143.32"
"2026-02-08 19:06:10","Payin Success: TX_770770_1","d2bc2517-7a9e-4427-a4d2-c8cb73a82213","₹ 0.00","₹ 8.28","₹ 135.01"
"2026-02-08 19:05:10","Payin Success: TX_710433_15","c65d860d-a20e-4788-a7ec-b2c4a2fc6967","₹ 0.00","₹ 8.61","₹ 126.73"
"2026-02-08 19:05:10","Payin Success: TX_710404_14","0afc08f3-73fe-4ae7-8a00-7e8cba19c0c9","₹ 0.00","₹ 8.59","₹ 118.12"
"2026-02-08 19:05:10","Payin Success: TX_710376_13","d126548e-9716-4839-8c39-810c95c960f8","₹ 0.00","₹ 8.57","₹ 109.53"
"2026-02-08 19:05:10","Payin Success: TX_710349_12","ff334f58-8652-4c19-9579-b1cf25850401","₹ 0.00","₹ 8.54","₹ 100.96"
"2026-02-08 19:05:10","Payin Success: TX_710322_11","70661523-5d75-4774-b31b-4539045b64af","₹ 0.00","₹ 8.52","₹ 92.42"
"2026-02-08 19:05:10","Payin Success: TX_710295_10","b1b4af5d-2d5f-401a-898a-b02c21f8f298","₹ 0.00","₹ 8.50","₹ 83.90"
"2026-02-08 19:05:10","Payin Success: TX_710268_9","78c82c8b-71f4-4155-9c93-1941160ee8cd","₹ 0.00","₹ 8.47","₹ 75.40"
"2026-02-08 19:05:10","Payin Success: TX_710242_8","38d94435-fb9a-446e-99da-2bc3a556ec0d","₹ 0.00","₹ 8.45","₹ 66.93"
"2026-02-08 19:05:10","Payin Success: TX_710216_7","9b25355a-331b-4199-b039-271d8ebeb46e","₹ 0.00","₹ 8.43","₹ 58.48"
"2026-02-08 19:05:10","Payin Success: TX_710188_6","9655b715-788a-4946-8a4a-2b678987b6ab","₹ 0.00","₹ 8.40","₹ 50.05"
"2026-02-08 19:05:10","Payin Success: TX_710156_5","9530505f-3b5c-4d2b-8138-9c4a96ce14fe","₹ 0.00","₹ 8.38","₹ 41.65"
"2026-02-08 19:05:10","Payin Success: TX_710123_4","0f09ed86-8e7f-49f6-ba70-5d1934541f61","₹ 0.00","₹ 8.35","₹ 33.27"
"2026-02-08 19:05:10","Payin Success: TX_710090_3","2917ee8a-0223-4044-8a1a-9d5cf7867b77","₹ 0.00","₹ 8.33","₹ 24.92"
"2026-02-08 19:05:10","Payin Success: TX_710055_2","ae60bead-98fa-4a34-83a8-9de979c8b22a","₹ 0.00","₹ 8.31","₹ 16.59"
"2026-02-08 19:05:10","Payin Success: TX_709981_1","595ff641-efe0-41e5-8b76-fa543a7e118f","₹ 0.00","₹ 8.28","₹ 8.28"
"--------------------------------------------------------------------------------"
""
"NOTE: This is a computer-generated statement and does not require a physical signature."
"AUTHORIZED BY: WISIPAY FINTECH TEAM"
